day,count,day
2002-01-13 00:00:00+00:00,1197,2002-01-13 00:00:00+00:00
2002-01-14 00:00:00+00:00,1193,2002-01-14 00:00:00+00:00
2002-01-15 00:00:00+00:00,1355,2002-01-15 00:00:00+00:00
2002-01-16 00:00:00+00:00,1263,2002-01-16 00:00:00+00:00
2002-01-17 00:00:00+00:00,1115,2002-01-17 00:00:00+00:00
2002-01-18 00:00:00+00:00,1236,2002-01-18 00:00:00+00:00
2002-01-19 00:00:00+00:00,1182,2002-01-19 00:00:00+00:00
2002-01-20 00:00:00+00:00,1123,2002-01-20 00:00:00+00:00
2002-01-21 00:00:00+00:00,1083,2002-01-21 00:00:00+00:00
2002-01-22 00:00:00+00:00,1267,2002-01-22 00:00:00+00:00
2002-01-23 00:00:00+00:00,1253,2002-01-23 00:00:00+00:00
2002-01-24 00:00:00+00:00,1305,2002-01-24 00:00:00+00:00
2002-01-25 00:00:00+00:00,1402,2002-01-25 00:00:00+00:00
2002-01-26 00:00:00+00:00,1385,2002-01-26 00:00:00+00:00
2002-01-27 00:00:00+00:00,1274,2002-01-27 00:00:00+00:00
2002-01-28 00:00:00+00:00,1276,2002-01-28 00:00:00+00:00
2002-01-29 00:00:00+00:00,1200,2002-01-29 00:00:00+00:00
2002-01-30 00:00:00+00:00,1064,2002-01-30 00:00:00+00:00
2002-01-31 00:00:00+00:00,988,2002-01-31 00:00:00+00:00
2002-02-01 00:00:00+00:00,1378,2002-02-01 00:00:00+00:00
2002-02-02 00:00:00+00:00,1219,2002-02-02 00:00:00+00:00
2002-02-03 00:00:00+00:00,1041,2002-02-03 00:00:00+00:00
2002-02-04 00:00:00+00:00,1067,2002-02-04 00:00:00+00:00
2002-02-05 00:00:00+00:00,1153,2002-02-05 00:00:00+00:00
2002-02-06 00:00:00+00:00,1201,2002-02-06 00:00:00+00:00
2002-02-07 00:00:00+00:00,1227,2002-02-07 00:00:00+00:00
2002-02-08 00:00:00+00:00,1300,2002-02-08 00:00:00+00:00
2002-02-09 00:00:00+00:00,1261,2002-02-09 00:00:00+00:00
2002-02-10 00:00:00+00:00,1102,2002-02-10 00:00:00+00:00
2002-02-11 00:00:00+00:00,1231,2002-02-11 00:00:00+00:00
2002-02-12 00:00:00+00:00,1339,2002-02-12 00:00:00+00:00
2002-02-13 00:00:00+00:00,1157,2002-02-13 00:00:00+00:00
2002-02-14 00:00:00+00:00,1212,2002-02-14 00:00:00+00:00
2002-02-15 00:00:00+00:00,1394,2002-02-15 00:00:00+00:00
2002-02-16 00:00:00+00:00,1237,2002-02-16 00:00:00+00:00
2002-02-17 00:00:00+00:00,1040,2002-02-17 00:00:00+00:00
2002-02-18 00:00:00+00:00,1222,2002-02-18 00:00:00+00:00
2002-02-19 00:00:00+00:00,1171,2002-02-19 00:00:00+00:00
2002-02-20 00:00:00+00:00,1247,2002-02-20 00:00:00+00:00
2002-02-21 00:00:00+00:00,1253,2002-02-21 00:00:00+00:00
2002-02-22 00:00:00+00:00,1275,2002-02-22 00:00:00+00:00
2002-02-23 00:00:00+00:00,1261,2002-02-23 00:00:00+00:00
2002-02-24 00:00:00+00:00,1219,2002-02-24 00:00:00+00:00
2002-02-25 00:00:00+00:00,1214,2002-02-25 00:00:00+00:00
2002-02-26 00:00:00+00:00,1098,2002-02-26 00:00:00+00:00
2002-02-27 00:00:00+00:00,1192,2002-02-27 00:00:00+00:00
2002-02-28 00:00:00+00:00,1198,2002-02-28 00:00:00+00:00
2002-03-01 00:00:00+00:00,1539,2002-03-01 00:00:00+00:00
2002-03-02 00:00:00+00:00,1092,2002-03-02 00:00:00+00:00
2002-03-03 00:00:00+00:00,915,2002-03-03 00:00:00+00:00
2002-03-04 00:00:00+00:00,969,2002-03-04 00:00:00+00:00
2002-03-05 00:00:00+00:00,1108,2002-03-05 00:00:00+00:00
2002-03-06 00:00:00+00:00,1233,2002-03-06 00:00:00+00:00
2002-03-07 00:00:00+00:00,1227,2002-03-07 00:00:00+00:00
2002-03-08 00:00:00+00:00,1467,2002-03-08 00:00:00+00:00
2002-03-09 00:00:00+00:00,1224,2002-03-09 00:00:00+00:00
2002-03-10 00:00:00+00:00,1075,2002-03-10 00:00:00+00:00
2002-03-11 00:00:00+00:00,1296,2002-03-11 00:00:00+00:00
2002-03-12 00:00:00+00:00,1278,2002-03-12 00:00:00+00:00
2002-03-13 00:00:00+00:00,1413,2002-03-13 00:00:00+00:00
2002-03-14 00:00:00+00:00,1436,2002-03-14 00:00:00+00:00
2002-03-15 00:00:00+00:00,1494,2002-03-15 00:00:00+00:00
2002-03-16 00:00:00+00:00,1256,2002-03-16 00:00:00+00:00
2002-03-17 00:00:00+00:00,1136,2002-03-17 00:00:00+00:00
2002-03-18 00:00:00+00:00,1262,2002-03-18 00:00:00+00:00
2002-03-19 00:00:00+00:00,1233,2002-03-19 00:00:00+00:00
2002-03-20 00:00:00+00:00,1290,2002-03-20 00:00:00+00:00
2002-03-21 00:00:00+00:00,1163,2002-03-21 00:00:00+00:00
2002-03-22 00:00:00+00:00,1218,2002-03-22 00:00:00+00:00
2002-03-23 00:00:00+00:00,1214,2002-03-23 00:00:00+00:00
2002-03-24 00:00:00+00:00,1227,2002-03-24 00:00:00+00:00
2002-03-25 00:00:00+00:00,1122,2002-03-25 00:00:00+00:00
2002-03-26 00:00:00+00:00,1216,2002-03-26 00:00:00+00:00
2002-03-27 00:00:00+00:00,1342,2002-03-27 00:00:00+00:00
2002-03-28 00:00:00+00:00,1424,2002-03-28 00:00:00+00:00
2002-03-29 00:00:00+00:00,1247,2002-03-29 00:00:00+00:00
2002-03-30 00:00:00+00:00,1334,2002-03-30 00:00:00+00:00
2002-03-31 00:00:00+00:00,1136,2002-03-31 00:00:00+00:00
2002-04-01 00:00:00+00:00,1529,2002-04-01 00:00:00+00:00
2002-04-02 00:00:00+00:00,1269,2002-04-02 00:00:00+00:00
2002-04-03 00:00:00+00:00,1304,2002-04-03 00:00:00+00:00
2002-04-04 00:00:00+00:00,1340,2002-04-04 00:00:00+00:00
2002-04-05 00:00:00+00:00,1534,2002-04-05 00:00:00+00:00
2002-04-06 00:00:00+00:00,1360,2002-04-06 00:00:00+00:00
2002-04-07 00:00:00+00:00,1103,2002-04-07 00:00:00+00:00
2002-04-08 00:00:00+00:00,1203,2002-04-08 00:00:00+00:00
2002-04-09 00:00:00+00:00,1348,2002-04-09 00:00:00+00:00
2002-04-10 00:00:00+00:00,1477,2002-04-10 00:00:00+00:00
2002-04-11 00:00:00+00:00,1438,2002-04-11 00:00:00+00:00
2002-04-12 00:00:00+00:00,1377,2002-04-12 00:00:00+00:00
2002-04-13 00:00:00+00:00,1331,2002-04-13 00:00:00+00:00
2002-04-14 00:00:00+00:00,1297,2002-04-14 00:00:00+00:00
2002-04-15 00:00:00+00:00,1494,2002-04-15 00:00:00+00:00
2002-04-16 00:00:00+00:00,1328,2002-04-16 00:00:00+00:00
2002-04-17 00:00:00+00:00,1347,2002-04-17 00:00:00+00:00
2002-04-18 00:00:00+00:00,1356,2002-04-18 00:00:00+00:00
2002-04-19 00:00:00+00:00,1364,2002-04-19 00:00:00+00:00
2002-04-20 00:00:00+00:00,1323,2002-04-20 00:00:00+00:00
2002-04-21 00:00:00+00:00,1108,2002-04-21 00:00:00+00:00
2002-04-22 00:00:00+00:00,1198,2002-04-22 00:00:00+00:00
2002-04-23 00:00:00+00:00,1321,2002-04-23 00:00:00+00:00
2002-04-24 00:00:00+00:00,1297,2002-04-24 00:00:00+00:00
2002-04-25 00:00:00+00:00,1326,2002-04-25 00:00:00+00:00
2002-04-26 00:00:00+00:00,1401,2002-04-26 00:00:00+00:00
2002-04-27 00:00:00+00:00,1281,2002-04-27 00:00:00+00:00
2002-04-28 00:00:00+00:00,1152,2002-04-28 00:00:00+00:00
2002-04-29 00:00:00+00:00,1479,2002-04-29 00:00:00+00:00
2002-04-30 00:00:00+00:00,1351,2002-04-30 00:00:00+00:00
2002-05-01 00:00:00+00:00,1497,2002-05-01 00:00:00+00:00
2002-05-02 00:00:00+00:00,1269,2002-05-02 00:00:00+00:00
2002-05-03 00:00:00+00:00,1316,2002-05-03 00:00:00+00:00
2002-05-04 00:00:00+00:00,1315,2002-05-04 00:00:00+00:00
2002-05-05 00:00:00+00:00,1281,2002-05-05 00:00:00+00:00
2002-05-06 00:00:00+00:00,1273,2002-05-06 00:00:00+00:00
2002-05-07 00:00:00+00:00,1308,2002-05-07 00:00:00+00:00
2002-05-08 00:00:00+00:00,1396,2002-05-08 00:00:00+00:00
2002-05-09 00:00:00+00:00,1396,2002-05-09 00:00:00+00:00
2002-05-10 00:00:00+00:00,1523,2002-05-10 00:00:00+00:00
2002-05-11 00:00:00+00:00,1267,2002-05-11 00:00:00+00:00
2002-05-12 00:00:00+00:00,1174,2002-05-12 00:00:00+00:00
2002-05-13 00:00:00+00:00,1405,2002-05-13 00:00:00+00:00
2002-05-14 00:00:00+00:00,1448,2002-05-14 00:00:00+00:00
2002-05-15 00:00:00+00:00,1540,2002-05-15 00:00:00+00:00
2002-05-16 00:00:00+00:00,1273,2002-05-16 00:00:00+00:00
2002-05-17 00:00:00+00:00,1425,2002-05-17 00:00:00+00:00
2002-05-18 00:00:00+00:00,1374,2002-05-18 00:00:00+00:00
2002-05-19 00:00:00+00:00,1260,2002-05-19 00:00:00+00:00
2002-05-20 00:00:00+00:00,1384,2002-05-20 00:00:00+00:00
2002-05-21 00:00:00+00:00,1383,2002-05-21 00:00:00+00:00
2002-05-22 00:00:00+00:00,1332,2002-05-22 00:00:00+00:00
2002-05-23 00:00:00+00:00,1552,2002-05-23 00:00:00+00:00
2002-05-24 00:00:00+00:00,1466,2002-05-24 00:00:00+00:00
2002-05-25 00:00:00+00:00,1382,2002-05-25 00:00:00+00:00
2002-05-26 00:00:00+00:00,1306,2002-05-26 00:00:00+00:00
2002-05-27 00:00:00+00:00,1302,2002-05-27 00:00:00+00:00
2002-05-28 00:00:00+00:00,1513,2002-05-28 00:00:00+00:00
2002-05-29 00:00:00+00:00,1460,2002-05-29 00:00:00+00:00
2002-05-30 00:00:00+00:00,1521,2002-05-30 00:00:00+00:00
2002-05-31 00:00:00+00:00,1572,2002-05-31 00:00:00+00:00
2002-06-01 00:00:00+00:00,1782,2002-06-01 00:00:00+00:00
2002-06-02 00:00:00+00:00,1439,2002-06-02 00:00:00+00:00
2002-06-03 00:00:00+00:00,1352,2002-06-03 00:00:00+00:00
2002-06-04 00:00:00+00:00,1320,2002-06-04 00:00:00+00:00
2002-06-05 00:00:00+00:00,1348,2002-06-05 00:00:00+00:00
2002-06-06 00:00:00+00:00,1482,2002-06-06 00:00:00+00:00
2002-06-07 00:00:00+00:00,1446,2002-06-07 00:00:00+00:00
2002-06-08 00:00:00+00:00,1348,2002-06-08 00:00:00+00:00
2002-06-09 00:00:00+00:00,1339,2002-06-09 00:00:00+00:00
2002-06-10 00:00:00+00:00,1402,2002-06-10 00:00:00+00:00
2002-06-11 00:00:00+00:00,1474,2002-06-11 00:00:00+00:00
2002-06-12 00:00:00+00:00,1526,2002-06-12 00:00:00+00:00
2002-06-13 00:00:00+00:00,1367,2002-06-13 00:00:00+00:00
2002-06-14 00:00:00+00:00,1380,2002-06-14 00:00:00+00:00
2002-06-15 00:00:00+00:00,1482,2002-06-15 00:00:00+00:00
2002-06-16 00:00:00+00:00,1400,2002-06-16 00:00:00+00:00
2002-06-17 00:00:00+00:00,1411,2002-06-17 00:00:00+00:00
2002-06-18 00:00:00+00:00,1439,2002-06-18 00:00:00+00:00
2002-06-19 00:00:00+00:00,1357,2002-06-19 00:00:00+00:00
2002-06-20 00:00:00+00:00,1397,2002-06-20 00:00:00+00:00
2002-06-21 00:00:00+00:00,1468,2002-06-21 00:00:00+00:00
2002-06-22 00:00:00+00:00,1356,2002-06-22 00:00:00+00:00
2002-06-23 00:00:00+00:00,1436,2002-06-23 00:00:00+00:00
2002-06-24 00:00:00+00:00,1390,2002-06-24 00:00:00+00:00
2002-06-25 00:00:00+00:00,1465,2002-06-25 00:00:00+00:00
2002-06-26 00:00:00+00:00,1452,2002-06-26 00:00:00+00:00
2002-06-27 00:00:00+00:00,1437,2002-06-27 00:00:00+00:00
2002-06-28 00:00:00+00:00,1393,2002-06-28 00:00:00+00:00
2002-06-29 00:00:00+00:00,1470,2002-06-29 00:00:00+00:00
2002-06-30 00:00:00+00:00,1477,2002-06-30 00:00:00+00:00
2002-07-01 00:00:00+00:00,1635,2002-07-01 00:00:00+00:00
2002-07-02 00:00:00+00:00,1411,2002-07-02 00:00:00+00:00
2002-07-03 00:00:00+00:00,1320,2002-07-03 00:00:00+00:00
2002-07-04 00:00:00+00:00,1466,2002-07-04 00:00:00+00:00
2002-07-05 00:00:00+00:00,1532,2002-07-05 00:00:00+00:00
2002-07-06 00:00:00+00:00,1467,2002-07-06 00:00:00+00:00
2002-07-07 00:00:00+00:00,1452,2002-07-07 00:00:00+00:00
2002-07-08 00:00:00+00:00,1493,2002-07-08 00:00:00+00:00
2002-07-09 00:00:00+00:00,1440,2002-07-09 00:00:00+00:00
2002-07-10 00:00:00+00:00,1559,2002-07-10 00:00:00+00:00
2002-07-11 00:00:00+00:00,1401,2002-07-11 00:00:00+00:00
2002-07-12 00:00:00+00:00,1551,2002-07-12 00:00:00+00:00
2002-07-13 00:00:00+00:00,1477,2002-07-13 00:00:00+00:00
2002-07-14 00:00:00+00:00,1407,2002-07-14 00:00:00+00:00
2002-07-15 00:00:00+00:00,1619,2002-07-15 00:00:00+00:00
2002-07-16 00:00:00+00:00,1535,2002-07-16 00:00:00+00:00
2002-07-17 00:00:00+00:00,1404,2002-07-17 00:00:00+00:00
2002-07-18 00:00:00+00:00,1480,2002-07-18 00:00:00+00:00
2002-07-19 00:00:00+00:00,1558,2002-07-19 00:00:00+00:00
2002-07-20 00:00:00+00:00,1593,2002-07-20 00:00:00+00:00
2002-07-21 00:00:00+00:00,1424,2002-07-21 00:00:00+00:00
2002-07-22 00:00:00+00:00,1454,2002-07-22 00:00:00+00:00
2002-07-23 00:00:00+00:00,1460,2002-07-23 00:00:00+00:00
2002-07-24 00:00:00+00:00,1477,2002-07-24 00:00:00+00:00
2002-07-25 00:00:00+00:00,1413,2002-07-25 00:00:00+00:00
2002-07-26 00:00:00+00:00,1472,2002-07-26 00:00:00+00:00
2002-07-27 00:00:00+00:00,1491,2002-07-27 00:00:00+00:00
2002-07-28 00:00:00+00:00,1443,2002-07-28 00:00:00+00:00
2002-07-29 00:00:00+00:00,1576,2002-07-29 00:00:00+00:00
2002-07-30 00:00:00+00:00,1543,2002-07-30 00:00:00+00:00
2002-07-31 00:00:00+00:00,1460,2002-07-31 00:00:00+00:00
2002-08-01 00:00:00+00:00,1688,2002-08-01 00:00:00+00:00
2002-08-02 00:00:00+00:00,1454,2002-08-02 00:00:00+00:00
2002-08-03 00:00:00+00:00,1462,2002-08-03 00:00:00+00:00
2002-08-04 00:00:00+00:00,1409,2002-08-04 00:00:00+00:00
2002-08-05 00:00:00+00:00,1425,2002-08-05 00:00:00+00:00
2002-08-06 00:00:00+00:00,1468,2002-08-06 00:00:00+00:00
2002-08-07 00:00:00+00:00,1396,2002-08-07 00:00:00+00:00
2002-08-08 00:00:00+00:00,1390,2002-08-08 00:00:00+00:00
2002-08-09 00:00:00+00:00,1478,2002-08-09 00:00:00+00:00
2002-08-10 00:00:00+00:00,1462,2002-08-10 00:00:00+00:00
2002-08-11 00:00:00+00:00,1504,2002-08-11 00:00:00+00:00
2002-08-12 00:00:00+00:00,1466,2002-08-12 00:00:00+00:00
2002-08-13 00:00:00+00:00,1424,2002-08-13 00:00:00+00:00
2002-08-14 00:00:00+00:00,1382,2002-08-14 00:00:00+00:00
2002-08-15 00:00:00+00:00,1415,2002-08-15 00:00:00+00:00
2002-08-16 00:00:00+00:00,1432,2002-08-16 00:00:00+00:00
2002-08-17 00:00:00+00:00,1495,2002-08-17 00:00:00+00:00
2002-08-18 00:00:00+00:00,1378,2002-08-18 00:00:00+00:00
2002-08-19 00:00:00+00:00,1316,2002-08-19 00:00:00+00:00
2002-08-20 00:00:00+00:00,1386,2002-08-20 00:00:00+00:00
2002-08-21 00:00:00+00:00,1353,2002-08-21 00:00:00+00:00
2002-08-22 00:00:00+00:00,1356,2002-08-22 00:00:00+00:00
2002-08-23 00:00:00+00:00,1467,2002-08-23 00:00:00+00:00
2002-08-24 00:00:00+00:00,1454,2002-08-24 00:00:00+00:00
2002-08-25 00:00:00+00:00,1325,2002-08-25 00:00:00+00:00
2002-08-26 00:00:00+00:00,1450,2002-08-26 00:00:00+00:00
2002-08-27 00:00:00+00:00,1430,2002-08-27 00:00:00+00:00
2002-08-28 00:00:00+00:00,1449,2002-08-28 00:00:00+00:00
2002-08-29 00:00:00+00:00,1283,2002-08-29 00:00:00+00:00
2002-08-30 00:00:00+00:00,1445,2002-08-30 00:00:00+00:00
2002-08-31 00:00:00+00:00,1371,2002-08-31 00:00:00+00:00
2002-09-01 00:00:00+00:00,1552,2002-09-01 00:00:00+00:00
2002-09-02 00:00:00+00:00,1364,2002-09-02 00:00:00+00:00
2002-09-03 00:00:00+00:00,1439,2002-09-03 00:00:00+00:00
2002-09-04 00:00:00+00:00,1389,2002-09-04 00:00:00+00:00
2002-09-05 00:00:00+00:00,1408,2002-09-05 00:00:00+00:00
2002-09-06 00:00:00+00:00,1559,2002-09-06 00:00:00+00:00
2002-09-07 00:00:00+00:00,1446,2002-09-07 00:00:00+00:00
2002-09-08 00:00:00+00:00,1369,2002-09-08 00:00:00+00:00
2002-09-09 00:00:00+00:00,1352,2002-09-09 00:00:00+00:00
2002-09-10 00:00:00+00:00,1321,2002-09-10 00:00:00+00:00
2002-09-11 00:00:00+00:00,1394,2002-09-11 00:00:00+00:00
2002-09-12 00:00:00+00:00,1313,2002-09-12 00:00:00+00:00
2002-09-13 00:00:00+00:00,1477,2002-09-13 00:00:00+00:00
2002-09-14 00:00:00+00:00,1450,2002-09-14 00:00:00+00:00
2002-09-15 00:00:00+00:00,1412,2002-09-15 00:00:00+00:00
2002-09-16 00:00:00+00:00,1385,2002-09-16 00:00:00+00:00
2002-09-17 00:00:00+00:00,1475,2002-09-17 00:00:00+00:00
2002-09-18 00:00:00+00:00,1386,2002-09-18 00:00:00+00:00
2002-09-19 00:00:00+00:00,1435,2002-09-19 00:00:00+00:00
2002-09-20 00:00:00+00:00,1596,2002-09-20 00:00:00+00:00
2002-09-21 00:00:00+00:00,1398,2002-09-21 00:00:00+00:00
2002-09-22 00:00:00+00:00,1376,2002-09-22 00:00:00+00:00
2002-09-23 00:00:00+00:00,1292,2002-09-23 00:00:00+00:00
2002-09-24 00:00:00+00:00,1333,2002-09-24 00:00:00+00:00
2002-09-25 00:00:00+00:00,1391,2002-09-25 00:00:00+00:00
2002-09-26 00:00:00+00:00,1413,2002-09-26 00:00:00+00:00
2002-09-27 00:00:00+00:00,1459,2002-09-27 00:00:00+00:00
2002-09-28 00:00:00+00:00,1402,2002-09-28 00:00:00+00:00
2002-09-29 00:00:00+00:00,1413,2002-09-29 00:00:00+00:00
2002-09-30 00:00:00+00:00,1391,2002-09-30 00:00:00+00:00
2002-10-01 00:00:00+00:00,1763,2002-10-01 00:00:00+00:00
2002-10-02 00:00:00+00:00,1469,2002-10-02 00:00:00+00:00
2002-10-03 00:00:00+00:00,1438,2002-10-03 00:00:00+00:00
2002-10-04 00:00:00+00:00,1536,2002-10-04 00:00:00+00:00
2002-10-05 00:00:00+00:00,1410,2002-10-05 00:00:00+00:00
2002-10-06 00:00:00+00:00,1387,2002-10-06 00:00:00+00:00
2002-10-07 00:00:00+00:00,1282,2002-10-07 00:00:00+00:00
2002-10-08 00:00:00+00:00,1381,2002-10-08 00:00:00+00:00
2002-10-09 00:00:00+00:00,1455,2002-10-09 00:00:00+00:00
2002-10-10 00:00:00+00:00,1366,2002-10-10 00:00:00+00:00
2002-10-11 00:00:00+00:00,1561,2002-10-11 00:00:00+00:00
2002-10-12 00:00:00+00:00,1406,2002-10-12 00:00:00+00:00
2002-10-13 00:00:00+00:00,1147,2002-10-13 00:00:00+00:00
2002-10-14 00:00:00+00:00,1341,2002-10-14 00:00:00+00:00
2002-10-15 00:00:00+00:00,1464,2002-10-15 00:00:00+00:00
2002-10-16 00:00:00+00:00,1321,2002-10-16 00:00:00+00:00
2002-10-17 00:00:00+00:00,1326,2002-10-17 00:00:00+00:00
2002-10-18 00:00:00+00:00,1444,2002-10-18 00:00:00+00:00
2002-10-19 00:00:00+00:00,1365,2002-10-19 00:00:00+00:00
2002-10-20 00:00:00+00:00,1340,2002-10-20 00:00:00+00:00
2002-10-21 00:00:00+00:00,1350,2002-10-21 00:00:00+00:00
2002-10-22 00:00:00+00:00,1261,2002-10-22 00:00:00+00:00
2002-10-23 00:00:00+00:00,1357,2002-10-23 00:00:00+00:00
2002-10-24 00:00:00+00:00,1368,2002-10-24 00:00:00+00:00
2002-10-25 00:00:00+00:00,1390,2002-10-25 00:00:00+00:00
2002-10-26 00:00:00+00:00,1399,2002-10-26 00:00:00+00:00
2002-10-27 00:00:00+00:00,1276,2002-10-27 00:00:00+00:00
2002-10-28 00:00:00+00:00,1332,2002-10-28 00:00:00+00:00
2002-10-29 00:00:00+00:00,1396,2002-10-29 00:00:00+00:00
2002-10-30 00:00:00+00:00,1351,2002-10-30 00:00:00+00:00
2002-10-31 00:00:00+00:00,1463,2002-10-31 00:00:00+00:00
2002-11-01 00:00:00+00:00,1551,2002-11-01 00:00:00+00:00
2002-11-02 00:00:00+00:00,1321,2002-11-02 00:00:00+00:00
2002-11-03 00:00:00+00:00,1145,2002-11-03 00:00:00+00:00
2002-11-04 00:00:00+00:00,1257,2002-11-04 00:00:00+00:00
2002-11-05 00:00:00+00:00,1171,2002-11-05 00:00:00+00:00
2002-11-06 00:00:00+00:00,1235,2002-11-06 00:00:00+00:00
2002-11-07 00:00:00+00:00,1291,2002-11-07 00:00:00+00:00
2002-11-08 00:00:00+00:00,1284,2002-11-08 00:00:00+00:00
2002-11-09 00:00:00+00:00,1442,2002-11-09 00:00:00+00:00
2002-11-10 00:00:00+00:00,1263,2002-11-10 00:00:00+00:00
2002-11-11 00:00:00+00:00,1286,2002-11-11 00:00:00+00:00
2002-11-12 00:00:00+00:00,1268,2002-11-12 00:00:00+00:00
2002-11-13 00:00:00+00:00,1372,2002-11-13 00:00:00+00:00
2002-11-14 00:00:00+00:00,1177,2002-11-14 00:00:00+00:00
2002-11-15 00:00:00+00:00,1352,2002-11-15 00:00:00+00:00
2002-11-16 00:00:00+00:00,1319,2002-11-16 00:00:00+00:00
2002-11-17 00:00:00+00:00,1139,2002-11-17 00:00:00+00:00
2002-11-18 00:00:00+00:00,1274,2002-11-18 00:00:00+00:00
2002-11-19 00:00:00+00:00,1292,2002-11-19 00:00:00+00:00
2002-11-20 00:00:00+00:00,1309,2002-11-20 00:00:00+00:00
2002-11-21 00:00:00+00:00,1154,2002-11-21 00:00:00+00:00
2002-11-22 00:00:00+00:00,1341,2002-11-22 00:00:00+00:00
2002-11-23 00:00:00+00:00,1214,2002-11-23 00:00:00+00:00
2002-11-24 00:00:00+00:00,1090,2002-11-24 00:00:00+00:00
2002-11-25 00:00:00+00:00,1196,2002-11-25 00:00:00+00:00
2002-11-26 00:00:00+00:00,1142,2002-11-26 00:00:00+00:00
2002-11-27 00:00:00+00:00,1219,2002-11-27 00:00:00+00:00
2002-11-28 00:00:00+00:00,843,2002-11-28 00:00:00+00:00
2002-11-29 00:00:00+00:00,1108,2002-11-29 00:00:00+00:00
2002-11-30 00:00:00+00:00,1098,2002-11-30 00:00:00+00:00
2002-12-01 00:00:00+00:00,1270,2002-12-01 00:00:00+00:00
2002-12-02 00:00:00+00:00,1172,2002-12-02 00:00:00+00:00
2002-12-03 00:00:00+00:00,1117,2002-12-03 00:00:00+00:00
2002-12-04 00:00:00+00:00,1168,2002-12-04 00:00:00+00:00
2002-12-05 00:00:00+00:00,1156,2002-12-05 00:00:00+00:00
2002-12-06 00:00:00+00:00,1282,2002-12-06 00:00:00+00:00
2002-12-07 00:00:00+00:00,1207,2002-12-07 00:00:00+00:00
2002-12-08 00:00:00+00:00,1065,2002-12-08 00:00:00+00:00
2002-12-09 00:00:00+00:00,1257,2002-12-09 00:00:00+00:00
2002-12-10 00:00:00+00:00,1305,2002-12-10 00:00:00+00:00
2002-12-11 00:00:00+00:00,1278,2002-12-11 00:00:00+00:00
2002-12-12 00:00:00+00:00,1345,2002-12-12 00:00:00+00:00
2002-12-13 00:00:00+00:00,1458,2002-12-13 00:00:00+00:00
2002-12-14 00:00:00+00:00,1253,2002-12-14 00:00:00+00:00
2002-12-15 00:00:00+00:00,1245,2002-12-15 00:00:00+00:00
2002-12-16 00:00:00+00:00,1245,2002-12-16 00:00:00+00:00
2002-12-17 00:00:00+00:00,1282,2002-12-17 00:00:00+00:00
2002-12-18 00:00:00+00:00,1184,2002-12-18 00:00:00+00:00
2002-12-19 00:00:00+00:00,1320,2002-12-19 00:00:00+00:00
2002-12-20 00:00:00+00:00,1364,2002-12-20 00:00:00+00:00
2002-12-21 00:00:00+00:00,1282,2002-12-21 00:00:00+00:00
2002-12-22 00:00:00+00:00,1149,2002-12-22 00:00:00+00:00
2002-12-23 00:00:00+00:00,1148,2002-12-23 00:00:00+00:00
2002-12-24 00:00:00+00:00,1058,2002-12-24 00:00:00+00:00
2002-12-25 00:00:00+00:00,803,2002-12-25 00:00:00+00:00
2002-12-26 00:00:00+00:00,950,2002-12-26 00:00:00+00:00
2002-12-27 00:00:00+00:00,1076,2002-12-27 00:00:00+00:00
2002-12-28 00:00:00+00:00,1164,2002-12-28 00:00:00+00:00
2002-12-29 00:00:00+00:00,1094,2002-12-29 00:00:00+00:00
2002-12-30 00:00:00+00:00,1281,2002-12-30 00:00:00+00:00
2002-12-31 00:00:00+00:00,1195,2002-12-31 00:00:00+00:00
2003-01-01 00:00:00+00:00,2029,2003-01-01 00:00:00+00:00
2003-01-02 00:00:00+00:00,1171,2003-01-02 00:00:00+00:00
2003-01-03 00:00:00+00:00,1298,2003-01-03 00:00:00+00:00
2003-01-04 00:00:00+00:00,1197,2003-01-04 00:00:00+00:00
2003-01-05 00:00:00+00:00,1149,2003-01-05 00:00:00+00:00
2003-01-06 00:00:00+00:00,1261,2003-01-06 00:00:00+00:00
2003-01-07 00:00:00+00:00,1203,2003-01-07 00:00:00+00:00
2003-01-08 00:00:00+00:00,1318,2003-01-08 00:00:00+00:00
2003-01-09 00:00:00+00:00,1317,2003-01-09 00:00:00+00:00
2003-01-10 00:00:00+00:00,1232,2003-01-10 00:00:00+00:00
2003-01-11 00:00:00+00:00,1103,2003-01-11 00:00:00+00:00
2003-01-12 00:00:00+00:00,1055,2003-01-12 00:00:00+00:00
2003-01-13 00:00:00+00:00,1180,2003-01-13 00:00:00+00:00
2003-01-14 00:00:00+00:00,1153,2003-01-14 00:00:00+00:00
2003-01-15 00:00:00+00:00,1214,2003-01-15 00:00:00+00:00
2003-01-16 00:00:00+00:00,1212,2003-01-16 00:00:00+00:00
2003-01-17 00:00:00+00:00,1260,2003-01-17 00:00:00+00:00
2003-01-18 00:00:00+00:00,1100,2003-01-18 00:00:00+00:00
2003-01-19 00:00:00+00:00,979,2003-01-19 00:00:00+00:00
2003-01-20 00:00:00+00:00,1118,2003-01-20 00:00:00+00:00
2003-01-21 00:00:00+00:00,1124,2003-01-21 00:00:00+00:00
2003-01-22 00:00:00+00:00,1125,2003-01-22 00:00:00+00:00
2003-01-23 00:00:00+00:00,1028,2003-01-23 00:00:00+00:00
2003-01-24 00:00:00+00:00,1171,2003-01-24 00:00:00+00:00
2003-01-25 00:00:00+00:00,1120,2003-01-25 00:00:00+00:00
